Code,ID,Location,Site,Day,Month,Year,Date,Latitude,Longitude,Zone,Type,Depth,Replicate,Surveyors,Abun,TRic,TDiv,PRic,PDiv,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CWM.grow,CWM.skel,CWM.corwidth,CWM.cmd,CWM.col,CWM.repmode,CWM.sex,CWM.symb,CWM.branching,CWM.encrusting,CWM.laminar,CWM.massive,CWM.submassive
SE-SW-D3-2016-8-22-T1,SE-SW-2016-8-22-T1,Pulau Semakau,SE-SW,22,8,2016,22/08/2016,1.202561111,103.754875,Crest,Fringing,3,1,DH,0.207,15,0.882330976,1349.59785,160.0238736,15,15,1.86232695,0.049096653,0.757477113,0.773220345,0.12319809,0.018851961,19.43890909,1.326098266,45.98623188,140.9710145,1,1,1,0,0,0.601449275,0,0,0.355072464
SE-SW-D3-2016-8-22-T2,SE-SW-2016-8-22-T2,Pulau Semakau,SE-SW,22,8,2016,22/08/2016,1.202561111,103.754875,Crest,Fringing,3,2,DH,0.198,21,0.880190797,1534.873985,173.4663258,21,21,2.261706618,0.049096653,0.733728056,0.739226463,0.120138416,0.02013282,24.51860465,1.318989726,30.46010101,134.2171717,1,1,1,0,0,0.573232323,1,0,0.116161616
SE-SW-D3-2016-8-22-T3,SE-SW-2016-8-22-T3,Pulau Semakau,SE-SW,22,8,2016,22/08/2016,1.202561111,103.754875,Crest,Fringing,3,3,DH,0.164,14,0.84679878,1092.180327,135.4967151,14,14,0.595915174,0.049096653,0.631513349,0.925235433,0.077545164,0.009982259,15.35895604,1.277016807,12.00914634,157.5792683,1,1,1,0,0,0.554878049,1,0,0.088414634
SE-SW-D3-2016-8-22-T4,SE-SW-2016-8-22-T4,Pulau Semakau,SE-SW,22,8,2016,22/08/2016,1.202561111,103.754875,Crest,Fringing,3,4,DH,0.268,19,0.895167354,1341.844158,188.9317833,19,19,0.807626707,0.049096653,0.679930991,0.841069632,0.096515416,0.01199644,15.14063492,1.323680154,15.56020787,137.1268657,1,1,1,0,0,0.416044776,1,0,0.59141791
SE-SW-D3-2016-8-22-T5,SE-SW-2016-8-22-T5,Pulau Semakau,SE-SW,22,8,2016,22/08/2016,1.202561111,103.754875,Crest,Fringing,3,5,DH,0.256,18,0.886779785,1502.174571,151.6396958,18,18,1.589176985,0.049096653,0.702416875,0.821553078,0.121506228,0.018916469,17.16057586,1.307869807,36.69609375,171.6015625,1,1,1,0,0,0.41796875,1,0,0.3828125
SE-SW-D2.5-2019-1-23-T1,SE-SW-2019-1-23-T1,Pulau Semakau,SE-SW,23,1,2019,23/01/2019,1.202561111,103.754875,Crest,Fringing,2.5,1,"DH, AL",0.264,14,0.776199495,1095.991188,56.85002156,14,14,0.634588399,0.049096653,0.646767623,0.780713553,0.117892099,0.016310701,13.48987342,1.336103896,18.39242424,369.4280303,1,1,1,0,0,0.323863636,0,1,0.367424242
SE-SW-D2.5-2019-1-23-T2,SE-SW-2019-1-23-T2,Pulau Semakau,SE-SW,23,1,2019,23/01/2019,1.202561111,103.754875,Crest,Fringing,2.5,2,"DH, AL",0.293,18,0.89126839,1535.112746,208.6333876,18,18,2.186577965,0.049096653,0.64679195,0.756486794,0.109669151,0.014534389,13.25524823,1.103489758,11.23185813,286.4310345,1,1,0,0,0.04778157,0.237201365,0,0,0.324232082
SE-SW-D2.5-2019-1-23-T3,SE-SW-2019-1-23-T3,Pulau Semakau,SE-SW,23,1,2019,23/01/2019,1.202561111,103.754875,Crest,Fringing,2.5,3,"DH, AL",0.1975,14,0.904457619,1222.845797,161.6146035,14,14,1.109292553,0.049096653,0.804705549,0.774255169,0.075337862,0.008923658,12.8887062,1.21956962,17.22826667,100.5721519,1,1,1,0,0,0.384810127,0,0,0.37721519
SE-SW-D2.5-2019-1-23-T4,SE-SW-2019-1-23-T4,Pulau Semakau,SE-SW,23,1,2019,23/01/2019,1.202561111,103.754875,Crest,Fringing,2.5,4,"DH, AL",0.494,16,0.871486174,1438.813088,166.203312,16,16,1.247484233,0.049096653,0.684427582,0.821516112,0.117446453,0.01459565,12.4327783,1.244157407,10.01244939,359.6103239,1,1,0,0,0,0.383603239,0,1,0.253036437
SE-SW-D2.5-2019-1-23-T5,SE-SW-2019-1-23-T5,Pulau Semakau,SE-SW,23,1,2019,23/01/2019,1.202561111,103.754875,Crest,Fringing,2.5,5,"DH, AL",0.345,14,0.873980256,1363.675787,134.6219754,14,14,0.97356964,0.049096653,0.691786379,0.844140615,0.109502978,0.01294024,10.75564935,1.138358079,8.91372549,411.3550725,1,1,1,0,0.169565217,0.528985507,0,1,0.101449275
SJ-NW-D3-2016-8-8-T1,SJ-NW-2016-8-8-T1,St John Island,SJ-NW,8,8,2016,8/08/2016,1.221105556,103.8437056,Crest,Fringing,3,1,"DH, SC",0.28,19,0.876875,1611.509426,197.9563648,19,19,1.817187496,0.049096653,0.704879257,0.70767361,0.105863104,0.014097364,22.12803571,1.2705766,9.859057971,168.9303571,1,1,1,0,0,0.651785714,1,0,0.235714286
SJ-NW-D3-2016-8-8-T2,SJ-NW-2016-8-8-T2,St John Island,SJ-NW,8,8,2016,8/08/2016,1.221105556,103.8437056,Crest,Fringing,3,2,"DH, SC",0.0795,9,0.869664966,1422.770644,226.4398002,9,9,0.767649992,0.049096653,0.859815759,0.79270523,0.110426535,0.015440162,17.81657031,1.294714765,8.832075472,231.7610063,1,1,0,0,0,0.308176101,1,0,0.075471698
SJ-NW-D3-2016-8-8-T3,SJ-NW-2016-8-8-T3,St John Island,SJ-NW,8,8,2016,8/08/2016,1.221105556,103.8437056,Crest,Fringing,3,3,"DH, SC",0.221,21,0.938801417,1624.103072,190.2396927,21,21,1.038445528,0.049096653,0.804222658,0.798761236,0.098661592,0.011931208,22.37197232,1.286235545,8.761966825,195.6221719,1,1,1,0,0.113122172,0.5,1,0,0.441176471
SJ-NW-D3-2016-8-8-T4,SJ-NW-2016-8-8-T4,St John Island,SJ-NW,8,8,2016,8/08/2016,1.221105556,103.8437056,Crest,Fringing,3,4,"DH, SC",0.2505,15,0.889773348,1478.906007,199.0935785,15,15,0.808922888,0.049096653,0.734959701,0.919899736,0.10357343,0.013933467,20.78806452,1.287837838,9.768263473,127.2654691,1,1,1,0,0,0.704590818,1,0,0.359281437
SJ-NW-D3-2016-8-8-T5,SJ-NW-2016-8-8-T5,St John Island,SJ-NW,8,8,2016,8/08/2016,1.221105556,103.8437056,Crest,Fringing,3,5,"DH, SC",0.1795,11,0.838137507,1068.743574,187.4039238,11,11,0.712653775,0.049096653,0.710261905,0.797694645,0.109613096,0.01467551,21.67708811,1.331452035,10.49688951,206.1699164,1,1,1,0,0,0.710306407,1,0,0.256267409
SJ-NW-D3-2018-9-20-T1,SJ-NW-2018-9-20-T1,St John Island,SJ-NW,20,9,2018,20/09/2018,1.221105556,103.8437056,Crest,Fringing,3,1,SC,0.1855,15,0.906822822,1539.561174,210.5795955,15,15,1.571020725,0.049096653,0.590444298,0.845569857,0.127893161,0.018687076,19.09504178,1.320934066,6.789892183,256.7654987,1,1,0,0,0,0.614555256,1,0,0.568733154
SJ-NW-D3-2018-9-20-T2,SJ-NW-2018-9-20-T2,St John Island,SJ-NW,20,9,2018,20/09/2018,1.221105556,103.8437056,Crest,Fringing,3,2,SC,0.1905,13,0.849539477,1114.044465,72.12094327,13,13,0.606771294,0.049096653,0.626673989,0.735482395,0.055038116,0.004978904,10.51561445,1.36494,15.71036745,159.7375328,1,1,1,0,0,0.656167979,1,0,0.254593176
SJ-NW-D3-2018-9-20-T3,SJ-NW-2018-9-20-T3,St John Island,SJ-NW,20,9,2018,20/09/2018,1.221105556,103.8437056,Crest,Fringing,3,3,SC,0.1105,10,0.873978829,915.2975771,57.57637353,10,10,0.289177357,0.049096653,0.862642724,0.68878469,0.071649899,0.006203195,14.24655388,1.244357143,13.99836066,229.479638,1,1,1,0,0.049773756,0.294117647,1,0,0.307692308
SJ-NW-D3-2018-9-20-T4,SJ-NW-2018-9-20-T4,St John Island,SJ-NW,20,9,2018,20/09/2018,1.221105556,103.8437056,Crest,Fringing,3,4,SC,0.157,13,0.896588097,1419.310319,189.4515716,13,13,0.814264954,0.049096653,0.868289886,0.692352274,0.060450751,0.005696332,19.11212618,1.329416961,9.544370861,119.4267516,1,1,1,0,0,0.515923567,1,0,0.541401274
SJ-NW-D3-2018-9-20-T5,SJ-NW-2018-9-20-T5,St John Island,SJ-NW,20,9,2018,20/09/2018,1.221105556,103.8437056,Crest,Fringing,3,5,SC,0.103,11,0.869073428,1078.466728,61.09444035,11,11,0.270593614,0.049096653,0.756956958,0.808918794,0.054521431,0.003605313,10.4745614,1.254594595,15.36917098,105.631068,1,1,1,0,0,0.485436893,0,0,0.582524272
SJ-S-D3-2016-8-24-T1,SJ-S-2016-8-24-T1,St John Island,SJ-S,24,8,2016,24/08/2016,1.213591667,103.8504167,Crest,Fringing,3,1,"SC, JW",0.141,12,0.892661335,988.3597778,75.96188537,12,12,0.062206307,0.049096653,0.797982533,0.775682094,0.05675511,0.003617844,14.60685997,1.355390071,10.14793144,200.8510638,1,1,1,0,0,0.741134752,1,0,0.567375887
SJ-S-D3-2016-8-24-T2,SJ-S-2016-8-24-T2,St John Island,SJ-S,24,8,2016,24/08/2016,1.213591667,103.8504167,Crest,Fringing,3,2,"SC, JW",0.189,10,0.794406652,1090.243865,115.0677126,10,10,0.47843788,0.049096653,0.878785106,0.850754412,0.082498577,0.009454916,13.96273292,1.395195767,11.62779255,216.4285714,1,1,1,0,0,0.793650794,1,0,0.415343915
SJ-S-D3-2016-8-24-T3,SJ-S-2016-8-24-T3,St John Island,SJ-S,24,8,2016,24/08/2016,1.213591667,103.8504167,Crest,Fringing,3,3,"SC, JW",0.315,21,0.935288486,1810.916568,228.6012792,21,21,1.45201566,0.049096653,0.841252943,0.756053956,0.119099526,0.016227981,18.51840947,1.287595339,7.972857143,161.3095238,1,1,1,0,0.107936508,0.631746032,1,0,0.479365079
SJ-S-D3-2016-8-24-T4,SJ-S-2016-8-24-T4,St John Island,SJ-S,24,8,2016,24/08/2016,1.213591667,103.8504167,Crest,Fringing,3,4,"SC, JW",0.2435,13,0.828472524,1235.551706,137.3787949,13,13,0.915996678,0.049096653,0.756940434,0.644696059,0.072130334,0.006251859,21.83275571,1.290099502,6.258586957,135.9548255,1,1,1,0,0.123203285,0.613963039,0,0,0.515400411
SJ-S-D3-2016-8-24-T5,SJ-S-2016-8-24-T5,St John Island,SJ-S,24,8,2016,24/08/2016,1.213591667,103.8504167,Crest,Fringing,3,5,"SC, JW",0.2095,14,0.855201326,1382.439613,126.1708042,14,14,1.013460566,0.049096653,0.774128612,0.863465166,0.106202432,0.014847651,10.19723145,1.24275625,6.749503722,211.4081146,1,1,1,0,0,0.720763723,0,0,0.739856802
SS-N-D3-2017-10-4-T1,SS-N-2017-10-4-T1,Sultan Shoal,SS-N,4,10,2017,4/10/2017,1.239883333,103.6484028,Crest,Fringing,3,1,"KK, SQ, WT, DW, LN",0.15,18,0.894022222,1401.676974,197.3040805,18,18,1.562590522,0.049096653,0.734582645,0.675101057,0.123224415,0.018690084,16.15298901,1.226069652,26.64499411,90.46666667,1,1,0,0,0,0.56,0,0,0.123333333
SS-N-D3-2017-10-4-T2,SS-N-2017-10-4-T2,Sultan Shoal,SS-N,4,10,2017,4/10/2017,1.239883333,103.6484028,Crest,Fringing,3,2,"KK, SQ, WT, DW, LN",0.225,22,0.903298765,1461.958974,199.4856269,22,22,1.631339104,0.049096653,0.738854181,0.698948642,0.104404278,0.011510322,14.76612223,1.226656479,8.268814815,108.0666667,1,1,1,0,0,0.482222222,1,0,0.235555556
SS-N-D3-2017-10-4-T3,SS-N-2017-10-4-T3,Sultan Shoal,SS-N,4,10,2017,4/10/2017,1.239883333,103.6484028,Crest,Fringing,3,3,"KK, SQ, WT, DW, LN",0.1775,19,0.909613172,1204.629687,172.0798838,19,19,0.768563102,0.049096653,0.753099556,0.746933093,0.077962949,0.006006776,18.97115421,1.194657534,6.351963907,76.76969697,1,1,1,0,0.01971831,0.746478873,0,1,0.498591549
SS-N-D3-2017-10-4-T4,SS-N-2017-10-4-T4,Sultan Shoal,SS-N,4,10,2017,4/10/2017,1.239883333,103.6484028,Crest,Fringing,3,4,"KK, SQ, WT, DW, LN",0.108,8,0.734482167,933.8245506,83.04430217,8,8,0.326535624,0.049096653,0.770639994,0.964794264,0.097135145,0.013011555,10.70147007,1.262974537,6.182407407,143.2175926,1,1,1,0,0,0.828703704,0,0,0.916666667
SS-N-D3-2017-10-4-T5,SS-N-2017-10-4-T5,Sultan Shoal,SS-N,4,10,2017,4/10/2017,1.239883333,103.6484028,Crest,Fringing,3,5,"KK, SQ, WT, DW, LN",0.249,14,0.842421896,1368.318798,186.7897542,14,14,0.636562469,0.049096653,0.661471691,0.7619959,0.08444244,0.007025987,13.93018258,1.247735369,5.014361702,86.54618474,1,1,1,0,0,0.769076305,0,0,0.638554217
SS-S-D3-2016-10-20-T1,SS-S-2016-10-20-T1,Sultan Shoal,SS-S,20,10,2016,20/10/2016,1.239147222,103.6478389,Crest,Fringing,3,1,DH,0.2785,17,0.861024532,1486.002961,188.6706522,17,17,0.777655789,0.049096653,0.671909416,0.888847607,0.116191679,0.013928686,20.4299808,1.393940503,5.423698384,251.0502693,1,1,0,0,0.215439856,0.723518851,1,0,0.18491921
SS-S-D3-2016-10-20-T2,SS-S-2016-10-20-T2,Sultan Shoal,SS-S,20,10,2016,20/10/2016,1.239147222,103.6478389,Crest,Fringing,3,2,DH,0.3035,25,0.92002421,1654.729733,210.4915505,25,25,1.852574271,0.049096653,0.764960495,0.719165398,0.094965141,0.012664073,18.32975456,1.346733096,11.25963756,152.9489292,1,1,1,0,0,0.276771005,1,0,0.456342669
SS-S-D3-2016-10-20-T3,SS-S-2016-10-20-T3,Sultan Shoal,SS-S,20,10,2016,20/10/2016,1.239147222,103.6478389,Crest,Fringing,3,3,DH,0.3755,25,0.881438153,1522.86828,174.2932894,25,25,2.220453613,0.049096653,0.733467994,0.773567378,0.123393271,0.016547821,15.94014259,1.372358931,15.96460275,127.6671105,1,1,0,0,0.00665779,0.563249001,1,0,0.308921438
SS-S-D3-2016-10-20-T4,SS-S-2016-10-20-T4,Sultan Shoal,SS-S,20,10,2016,20/10/2016,1.239147222,103.6478389,Crest,Fringing,3,4,DH,0.395,29,0.924566576,1813.328716,193.0681121,29,29,2.193426223,0.049096653,0.677316377,0.664152202,0.109268073,0.015565811,15.85514824,1.302532421,11.82400257,145.8240506,1,1,0,0,0,0.481012658,0,0,0.349367089
SS-S-D3-2016-10-20-T5,SS-S-2016-10-20-T5,Sultan Shoal,SS-S,20,10,2016,20/10/2016,1.239147222,103.6478389,Crest,Fringing,3,5,DH,0.411,26,0.930112301,1721.547191,158.189235,26,26,1.450295535,0.049096653,0.7123865,0.895624525,0.110279541,0.013745833,15.12457833,1.240862432,10.18543563,154.4890511,1,1,1,0,0.063260341,0.472019465,1,0,0.360097324
TKK-W-D3-2016-12-8-T1,TKK-W-2016-12-8-T1,Pulau Tekukor,TKK-W,8,12,2016,8/12/2016,1.231172222,103.8365083,Crest,Fringing,3,1,"SC, JW",0.1855,13,0.8687673,1306.980777,195.6631436,13,13,0.951004612,0.049096653,0.78824946,0.914946867,0.132313808,0.020239324,16.99384351,1.232095588,11.73908356,220.5390836,1,1,1,0,0,0.495956873,0,0,0.67115903
TKK-W-D3-2016-12-8-T2,TKK-W-2016-12-8-T2,Pulau Tekukor,TKK-W,8,12,2016,8/12/2016,1.231172222,103.8365083,Crest,Fringing,3,2,"SC, JW",0.063,8,0.783194759,809.8468796,31.79561827,8,8,0.421571384,0.049096653,0.755579281,0.748137453,0.073155716,0.007238246,14.43008958,1.24640873,14.88253012,212.2619048,1,1,1,0,0,0.452380952,1,0,0.150793651
TKK-W-D3-2016-12-8-T3,TKK-W-2016-12-8-T3,Pulau Tekukor,TKK-W,8,12,2016,8/12/2016,1.231172222,103.8365083,Crest,Fringing,3,3,"SC, JW",0.0885,6,0.71633311,944.8409794,172.8055552,6,6,0.799364917,0.049096653,0.743022175,0.886924888,0.13872502,0.022651924,11.16146715,1.434902597,7.546045198,304.3220339,1,1,1,0,0,0.700564972,1,0,0.129943503
TKK-W-D3-2016-12-8-T4,TKK-W-2016-12-8-T4,Pulau Tekukor,TKK-W,8,12,2016,8/12/2016,1.231172222,103.8365083,Crest,Fringing,3,4,"SC, JW",0.2265,10,0.470817557,1144.414678,75.02555251,10,10,0.996934348,0.049096653,0.787893057,0.779930936,0.056052974,0.005277108,8.807825368,1.211676755,9.451949541,544.5584989,1,1,0,0,0,0.103752759,0,1,0.075055188
TKK-W-D3-2016-12-8-T5,TKK-W-2016-12-8-T5,Pulau Tekukor,TKK-W,8,12,2016,8/12/2016,1.231172222,103.8365083,Crest,Fringing,3,5,"SC, JW",0.0855,9,0.794364078,1044.715526,200.3620607,9,9,0.829232353,0.049096653,0.746723236,0.763098528,0.147993747,0.02363801,11.21573208,1.27170354,5.915497076,312.1052632,1,1,0,0,0,0.514619883,1,0,0.304093567
TKK-W-D3-2019-1-11-T1,TKK-W-2019-1-11-T1,Pulau Tekukor,TKK-W,11,1,2019,11/01/2019,1.231172222,103.8365083,Crest,Fringing,3,1,"DH, AL",0.168,8,0.644929847,1143.837938,56.24127275,8,8,0.215552838,0.049096653,0.712715917,0.764183625,0.045327958,0.002979939,24.93630952,1.396957831,11.48214286,219.3125,1,1,1,0,0,0.883928571,1,0,0.193452381
TKK-W-D3-2019-1-11-T2,TKK-W-2019-1-11-T2,Pulau Tekukor,TKK-W,11,1,2019,11/01/2019,1.231172222,103.8365083,Crest,Fringing,3,2,"DH, AL",0.1005,11,0.867453776,1277.729775,185.9323992,11,11,1.520752443,0.049096653,0.811775657,0.756411019,0.137716911,0.021742068,14.21747573,1.304876923,13.09552239,166.6567164,1,1,1,0,0,0.44278607,0,0,0.577114428
TKK-W-D3-2019-1-11-T3,TKK-W-2019-1-11-T3,Pulau Tekukor,TKK-W,11,1,2019,11/01/2019,1.231172222,103.8365083,Crest,Fringing,3,3,"DH, AL",0.2815,15,0.902681335,1410.917682,193.9811648,15,15,0.821185151,0.049096653,0.751525054,0.851652544,0.117932573,0.016044383,21.63690745,1.342251111,5.313676732,235.4440497,1,1,1,0,0,0.490230906,1,0,0.206039076
TKK-W-D3-2019-1-11-T4,TKK-W-2019-1-11-T4,Pulau Tekukor,TKK-W,11,1,2019,11/01/2019,1.231172222,103.8365083,Crest,Fringing,3,4,"DH, AL",0.167,14,0.829179963,1383.752444,188.0925564,14,14,0.84201762,0.049096653,0.702882742,0.862258586,0.095717317,0.010257602,17.66547619,1.306935154,8.153227513,171.4161677,1,1,1,0,0,0.592814371,1,0,0.236526946
TKK-W-D3-2019-1-11-T5,TKK-W-2019-1-11-T5,Pulau Tekukor,TKK-W,11,1,2019,11/01/2019,1.231172222,103.8365083,Crest,Fringing,3,5,"DH, AL",0.2555,17,0.809088507,1566.381027,181.6565742,17,17,1.56174218,0.049096653,0.668848289,0.8040083,0.088072281,0.009346149,25.92329298,1.452043424,8.609589041,157.9980431,1,1,1,0,0,0.68297456,1,0,0.219178082
TKK-W-D3-2020-1-29-T1,TKK-W-2020-1-29-T1,Pulau Tekukor,TKK-W,29,1,2020,29/01/2020,1.231172,103.836508,Crest,Fringing,3,1,"DH, CM, IA",0.087,6,0.75181662,819.2417007,75.4042245,6,6,0.152729524,0.049096653,0.746373013,0.699744881,0.069978363,0.007175529,24.38062016,1.40545977,7.287356322,190,1,1,1,0,0,0.545977011,1,0,0.810344828
TKK-W-D3-2020-1-29-T2,TKK-W-2020-1-29-T2,Pulau Tekukor,TKK-W,29,1,2020,29/01/2020,1.231172,103.836508,Crest,Fringing,3,2,"DH, CM, IA",0.245,6,0.268438151,1011.838627,25.08541956,6,6,0.196251729,0.049096653,0.561850012,0.978800449,0.051982759,0.005928048,8.960183066,1.249240246,8.356122449,627.444898,1,1,0,0,0,0.118367347,0,1,0.010204082
TKK-W-D3-2020-1-29-T3,TKK-W-2020-1-29-T3,Pulau Tekukor,TKK-W,29,1,2020,29/01/2020,1.231172,103.836508,Crest,Fringing,3,3,"DH, CM, IA",0.13,7,0.786035503,973.3048895,95.93803623,7,7,0.289170348,0.049096653,0.794133159,0.831813704,0.062405141,0.004500013,28.47560976,1.294638298,9.844279661,171.7115385,1,1,1,0,0,0.926923077,1,0,0.346153846
TKK-W-D3-2020-1-29-T4,TKK-W-2020-1-29-T4,Pulau Tekukor,TKK-W,29,1,2020,29/01/2020,1.231172,103.836508,Crest,Fringing,3,4,"DH, CM, IA",0.1905,13,0.895378235,1530.310418,216.640015,13,13,1.618829971,0.049096653,0.806802747,0.892634525,0.133366298,0.019192811,16.06993243,1.229914199,5.434120735,177.480315,1,1,1,0,0,0.412073491,0,0,0.45144357
TKK-W-D3-2020-1-29-T5,TKK-W-2020-1-29-T5,Pulau Tekukor,TKK-W,29,1,2020,29/01/2020,1.231172,103.836508,Crest,Fringing,3,5,"DH, CM, IA",0.1935,14,0.878459494,1341.462394,153.3339458,14,14,0.822659777,0.049096653,0.833786609,0.763936149,0.104133968,0.012917341,20.49621736,1.337633075,4.967054264,262.0284238,1,1,1,0,0,0.45994832,0,0,0.413436693
TPT-SW-D3-2016-5-19-T1,TPT-SW-2016-5-19-T1,Terumbu Pempang Tengah,TPT-SW,19,5,2016,19/05/2016,1.227452778,103.7274778,Crest,Patch,3,1,"DH, JU",0.68,22,0.818834343,1539.183988,209.0426928,22,22,3.447075224,0.049096653,0.632555975,0.578599952,0.128754531,0.020536748,22.6929899,1.337655499,18.48557196,250.3088235,1,1,0,0,0,0.608088235,1,0,0.255882353
TPT-SW-D3-2016-5-19-T2,TPT-SW-2016-5-19-T2,Terumbu Pempang Tengah,TPT-SW,19,5,2016,19/05/2016,1.227452778,103.7274778,Crest,Patch,3,2,"DH, JU",0.4755,25,0.91572433,1584.116935,169.8714334,25,25,2.574515297,0.049096653,0.658399877,0.654909402,0.106340696,0.017069247,22.5062059,1.310425595,24.17044419,163.6119874,1,1,1,0,0,0.642481598,1,0,0.385909569
TPT-SW-D3-2016-5-19-T3,TPT-SW-2016-5-19-T3,Terumbu Pempang Tengah,TPT-SW,19,5,2016,19/05/2016,1.227452778,103.7274778,Crest,Patch,3,3,"DH, JU",0.621,16,0.82964078,1381.909916,180.5792994,16,16,0.778700179,0.049096653,0.549305279,0.829137066,0.092279762,0.011890135,22.85011186,1.335492958,13.62377431,208.8405797,1,1,1,0,0,0.698872786,1,0,0.838164251
TPT-SW-D3-2016-5-19-T4,TPT-SW-2016-5-19-T4,Terumbu Pempang Tengah,TPT-SW,19,5,2016,19/05/2016,1.227452778,103.7274778,Crest,Patch,3,4,"DH, JU",0.548,23,0.909355187,1454.989642,194.3592347,23,23,1.59533693,0.049096653,0.763092114,0.725946646,0.105896969,0.015504012,23.17025765,1.344376356,15.91839577,133.4178832,1,1,1,0,0,0.708029197,1,0,0.493613139
TPT-SW-D3-2016-5-19-T5,TPT-SW-2016-5-19-T5,Terumbu Pempang Tengah,TPT-SW,19,5,2016,19/05/2016,1.227452778,103.7274778,Crest,Patch,3,5,"DH, JU",0.4575,29,0.940416256,1882.979583,147.3010507,29,29,2.961822571,0.049096653,0.685085883,0.834558548,0.096442184,0.01543328,21.93229634,1.374174791,16.63265193,213.3032967,1,1,1,0,0,0.701639344,1,0,0.499453552
TPT-SW-D3-2019-11-22-T1,TPT-SW-2019-11-22-T1,Terumbu Pempang Tengah,TPT-SW,22,11,2019,22/11/2019,1.227453,103.727479,Crest,Patch,3,1,"DH, CM, EB",0.4515,18,0.896252065,1300.136964,204.104104,18,18,0.961112006,0.049096653,0.609572715,0.881429112,0.129392749,0.019609283,22.07038803,1.279103433,9.161074197,233.255814,1,1,1,0,0,0.699889258,1,0,0.803986711
TPT-SW-D3-2019-11-22-T2,TPT-SW-2019-11-22-T2,Terumbu Pempang Tengah,TPT-SW,22,11,2019,22/11/2019,1.227453,103.727479,Crest,Patch,3,2,"DH, CM, EB",0.534,15,0.867982788,1136.410756,136.2997876,15,15,0.710921097,0.049096653,0.70420179,0.811104042,0.081773956,0.007442479,19.27553802,1.352602339,11.92800573,147.3361423,1,1,1,0,0,0.5917603,1,0,0.367977528
TPT-SW-D3-2019-11-22-T3,TPT-SW-2019-11-22-T3,Terumbu Pempang Tengah,TPT-SW,22,11,2019,22/11/2019,1.227453,103.727479,Crest,Patch,3,3,"DH, CM, EB",0.572,21,0.909156621,1346.467516,110.0986028,21,21,1.479506386,0.049096653,0.651511813,0.82523058,0.091915202,0.011855769,18.70487308,1.334221634,15.14552739,207.9667832,1,1,1,0,0.141608392,0.712412587,1,0,0.519230769
TPT-SW-D3-2019-11-22-T4,TPT-SW-2019-11-22-T4,Terumbu Pempang Tengah,TPT-SW,22,11,2019,22/11/2019,1.227453,103.727479,Crest,Patch,3,4,"DH, CM, EB",0.5165,19,0.910313948,1528.027935,206.4719052,19,19,0.712739679,0.049096653,0.704941983,0.906981234,0.115564873,0.01590359,24.02480502,1.311571281,7.383591481,191.6844143,1,1,1,0,0.145208132,0.559535334,1,0,0.296224589
TPT-SW-D3-2019-11-22-T5,TPT-SW-2019-11-22-T5,Terumbu Pempang Tengah,TPT-SW,22,11,2019,22/11/2019,1.227453,103.727479,Crest,Patch,3,5,"DH, CM, EB",0.5885,18,0.866781826,1335.882196,188.9563613,18,18,0.56604625,0.049096653,0.619620965,0.745242712,0.097903987,0.009325832,22.5240677,1.314581911,7.243185764,212.9906542,1,1,1,0,0,0.639762107,1,0,0.446049278
TPT-SW-D3-2019-2-13-T1,TPT-SW-2019-2-13-T1,Terumbu Pempang Tengah,TPT-SW,13,2,2019,13/02/2019,1.227452778,103.7274778,Crest,Patch,3,1,"DH, AL",0.556,24,0.928356775,1597.287529,196.535474,24,24,1.991813406,0.049096653,0.634263491,0.873755277,0.118758599,0.018373433,24.1708403,1.339408092,9.139433453,255.2742806,1,1,1,0,0.26618705,0.631294964,1,0,0.40557554
TPT-SW-D3-2019-2-13-T2,TPT-SW-2019-2-13-T2,Terumbu Pempang Tengah,TPT-SW,13,2,2019,13/02/2019,1.227452778,103.7274778,Crest,Patch,3,2,"DH, AL",0.5275,22,0.905510658,1466.991168,179.2560256,22,22,2.553406202,0.049096653,0.664834674,0.570937075,0.105033185,0.015810201,16.27210884,1.370360915,17.81,235.9620853,1,1,1,0,0,0.308056872,1,0,0.642654028
TPT-SW-D3-2019-2-13-T3,TPT-SW-2019-2-13-T3,Terumbu Pempang Tengah,TPT-SW,13,2,2019,13/02/2019,1.227452778,103.7274778,Crest,Patch,3,3,"DH, AL",0.478,20,0.90850344,1522.514582,176.7376313,20,20,1.604190366,0.049096653,0.767353269,0.810197751,0.106150765,0.01464949,19.49791332,1.342630411,18.31895049,173.8723849,1,1,1,0,0.012552301,0.732217573,1,0,0.429916318
TPT-SW-D3-2019-2-13-T4,TPT-SW-2019-2-13-T4,Terumbu Pempang Tengah,TPT-SW,13,2,2019,13/02/2019,1.227452778,103.7274778,Crest,Patch,3,4,"DH, AL",0.4565,22,0.887077135,1553.769672,158.8773753,22,22,2.213027864,0.049096653,0.639191018,0.864404972,0.107751953,0.015097738,21.74065521,1.275347959,17.12212963,206.6484118,1,1,1,0,0.016429354,0.441401972,1,0,0.659364732
