Code,ID,Replicate,Site,Day,Month,Year,Date,Latitude,Longitude,Zone,Type,Depth,Surveyors,Location,Abun,TRic,TDiv,PRic,PDiv,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CWM.grow,CWM.skel,CWM.corwidth,CWM.cmd,CWM.col,CWM.repmode,CWM.sex,CWM.symb,CWM.branching,CWM.encrusting,CWM.laminar,CWM.massive,CWM.submassive
HP-W-D3-2003-6-30-T1,SGCRT0016-1,1,HP-W,30,6,2003,30/06/2003,1.226388889,103.7455556,Slope,Patch,3,KT,Hantu Patch,0.0305,3,0.509540446,818.2917914,165.4285909,3,3,0.169648469,0.221688265,0.965235879,0.701949061,0.157804032,0.034189001,25.69428146,1.453934426,37.98790984,409.8278689,0.803278689,1,0.147540984,0,0,0.429508197,0.803278689,0.196721311,0.059016393
HP-W-D3-2003-6-30-T2,SGCRT0016-2,2,HP-W,30,6,2003,30/06/2003,1.226388889,103.7455556,Slope,Patch,3,KT,Hantu Patch,0.102,5,0.414215686,953.4185834,93.51774916,5,5,0.30749859,0.221688265,0.633423689,0.788932286,0.131022288,0.02764645,31.07999696,1.315179739,9.647541164,466.7500786,0.965686275,1,0.215686275,0,0.015837104,0.509188034,0.848039216,0.123868778,0.125169683
HP-W-D3-2003-6-30-T3,SGCRT0016-3,3,HP-W,30,6,2003,30/06/2003,1.226388889,103.7455556,Slope,Patch,3,KT,Hantu Patch,0.0315,5,0.722600151,1065.623376,171.8771055,5,5,0.273244413,0.221688265,0.686464668,0.746007676,0.19085783,0.038027435,16.08227944,1.100746631,63.15286935,266.7982804,0.984126984,0.947089947,0.403628118,0,0.036630037,0.41986162,0.461538462,0.514041514,0.136752137
HP-W-D3-2003-6-30-T4,SGCRT0016-4,4,HP-W,30,6,2003,30/06/2003,1.226388889,103.7455556,Slope,Patch,3,KT,Hantu Patch,0.0245,3,0.488129946,818.2917914,152.7160914,3,3,0.070945998,0.221688265,0.801309286,0.654519884,0.085216164,0.010906435,14.49144219,1.397436735,2.640160583,135.1938776,1,0.725490196,0.102040816,NaN,0.065934066,0.822213501,0.740973312,0.211244113,0.139521193
HP-W-D3-2003-6-30-T5,SGCRT0016-5,5,HP-W,30,6,2003,30/06/2003,1.226388889,103.7455556,Slope,Patch,3,KT,Hantu Patch,0.038,3,0.538781163,736.269114,148.8485338,3,3,0.001710025,0.221688265,0.667866546,0.907443845,0.176558894,0.035361113,13.66394873,1.786176471,139.0824561,193.2554825,0.394736842,1,0,0,0,0.185087719,0.289473684,0.710526316,0
KU-NE-D3-2003-5-9-T1,SGCRT0004-1,1,KU-NE,9,5,2003,9/05/2003,1.226111111,103.8611111,Slope,Fringing,3,"JL, KT",Kusu Island,0.085,4,0.610311419,497.7529307,58.57128953,4,4,0.053718236,0.221688265,0.727983139,0.857031101,0.10563565,0.011824537,9,1.400070588,8.489558824,130.4607843,1,1,0.441176471,0,0,0.63,0.358823529,0.341176471,0.359705882
KU-NE-D3-2003-5-9-T2,SGCRT0004-2,2,KU-NE,9,5,2003,9/05/2003,1.226111111,103.8611111,Slope,Fringing,3,"JL, KT",Kusu Island,0.1395,7,0.760113565,1091.76215,76.85940936,7,7,0.127254457,0.221688265,0.683061578,0.904039773,0.082783166,0.008498702,10.94019429,1.35974313,12.23406991,178.6666667,0.962365591,1,0.910852713,0,0,0.700640041,0.726830517,0.222382232,0.172247824
KU-NE-D3-2003-5-9-T3,SGCRT0004-3,3,KU-NE,9,5,2003,9/05/2003,1.226111111,103.8611111,Slope,Fringing,3,"JL, KT",Kusu Island,0.105,7,0.768798186,1091.76215,93.13392743,7,7,0.192217574,0.221688265,0.599948083,0.790155132,0.107625817,0.017776903,8.763810237,1.339225397,19.05612528,187.4718254,0.952380952,1,0.833333333,0,0,0.664058957,0.556462585,0.334268707,0.256887755
KU-NE-D3-2003-5-9-T4,SGCRT0004-4,4,KU-NE,9,5,2003,9/05/2003,1.226111111,103.8611111,Slope,Fringing,3,"JL, KT",Kusu Island,0.0875,4,0.410644898,497.7529307,21.71369955,4,4,0.072308573,0.221688265,0.624585895,0.667989438,0.052580992,0.005712122,9.483333333,1.323234286,11.9435,88.17142857,1,1,0.931428571,0,0,0.588571429,0.245714286,0.565714286,0.317142857
KU-NE-D3-2003-5-9-T5,SGCRT0004-5,5,KU-NE,9,5,2003,9/05/2003,1.226111111,103.8611111,Slope,Fringing,3,"JL, KT",Kusu Island,0.0535,5,0.67726439,1073.958215,163.4074974,5,5,0.141479651,0.221688265,0.691511418,0.844178647,0.143520173,0.02282396,18.47427176,1.270831575,2.394455214,314.829773,1,0.834890966,0.210947931,0,0.114306254,0.50319657,0.556947725,0.322622471,0.372137209
LZ-E-D3-2003-5-13-T1,SGCRT0006-1,1,LZ-E,13,5,2003,13/05/2003,1.221944444,103.8591667,Slope,Fringing,3,"JL, KT",Lazarus Island,0.034,2,0.493079585,356.7322277,2.525871442,2,2,0,0.221688265,0,0,0.049832487,0.00251813,NA,1.325784314,17.02757353,177.0588235,1,1,1,0,0,0.776470588,1,0,0.223529412
LZ-E-D3-2003-5-13-T2,SGCRT0006-2,2,LZ-E,13,5,2003,13/05/2003,1.221944444,103.8591667,Slope,Fringing,3,"JL, KT",Lazarus Island,0.003,2,0.5,487.5435768,67.96699683,2,2,0,0.221688265,0,0,0.036590146,0.001338839,16.985,1.0775,2.843506494,173.75,1,1,0,0,0.041666667,0.452380952,0.357142857,0.279761905,0.404761905
LZ-E-D3-2003-5-13-T3,SGCRT0006-3,3,LZ-E,13,5,2003,13/05/2003,1.221944444,103.8591667,Slope,Fringing,3,"JL, KT",Lazarus Island,0.0375,3,0.622577778,400.6107666,15.96835925,3,3,0.000166513,0.221688265,0.863366811,0.636982959,0.05441514,0.004438951,11.79280754,1.118733333,7.979875,107.7,1,1,1,0,0,0.605555556,0.2,0.780833333,0.038333333
LZ-E-D3-2003-5-13-T5,SGCRT0006-5,5,LZ-E,13,5,2003,13/05/2003,1.221944444,103.8591667,Slope,Fringing,3,"JL, KT",Lazarus Island,0.0025,1,0,351.6095832,0,1,1,0,0.221688265,0,0,0,0,15.57,1.2,2.664285714,205,1,1,0,0,0,0.571428571,0.714285714,0.142857143,0.142857143
RL-E-D3-2003-8-1-T1,SGCRT0020-1,1,RL-E,1,8,2003,1/08/2003,1.160555556,103.7415278,Slope,Fringing,3,KT,Raffles Lighthouse,0.2775,12,0.879097476,1444.586487,223.9121504,12,12,0.301315219,0.221688265,0.842588142,0.935317261,0.165574578,0.028972458,22.18149034,1.1825651,6.945541345,187.3948718,1,0.946546547,0.588931789,0,0.053638254,0.515565786,0.506246906,0.378018266,0.350469755
RL-E-D3-2003-8-1-T2,SGCRT0020-2,2,RL-E,1,8,2003,1/08/2003,1.160555556,103.7415278,Slope,Fringing,3,KT,Raffles Lighthouse,0.2485,14,0.881392986,1473.983062,212.2940347,14,14,0.490037726,0.221688265,0.692938673,0.814332606,0.16564642,0.031710733,24.31733542,1.34024719,9.17784547,261.1817701,0.969818913,0.982710927,0.613083016,0,0.035335087,0.599164216,0.637811484,0.209545736,0.360916783
RL-E-D3-2003-8-1-T3,SGCRT0020-3,3,RL-E,1,8,2003,1/08/2003,1.160555556,103.7415278,Slope,Fringing,3,KT,Raffles Lighthouse,0.4865,16,0.891663824,1581.340564,211.9318234,16,16,0.491615732,0.221688265,0.754164254,0.833065497,0.173938682,0.034808046,23.50991954,1.284012709,9.252942769,215.4897973,0.972250771,0.989298437,0.639260021,0,0.043246106,0.557897726,0.54932722,0.32438335,0.481998577
RL-E-D3-2003-8-1-T4,SGCRT0020-4,4,RL-E,1,8,2003,1/08/2003,1.160555556,103.7415278,Slope,Fringing,3,KT,Raffles Lighthouse,0.4555,17,0.90046643,1644.790674,197.2046906,17,17,0.337599727,0.221688265,0.717631796,0.879572318,0.151234426,0.024642103,18.89909822,1.36135963,6.862687598,293.0740381,0.989571899,1,0.513452915,0,0.007092797,0.51470509,0.591814333,0.307592791,0.434327994
RL-E-D3-2003-8-1-T5,SGCRT0020-5,5,RL-E,1,8,2003,1/08/2003,1.160555556,103.7415278,Slope,Fringing,3,KT,Raffles Lighthouse,0.549,16,0.853487546,1526.467343,194.0216253,16,16,0.48288918,0.221688265,0.552276744,0.830262684,0.150289357,0.027591281,18.78473917,1.261966465,10.30932,215.1526364,0.983151184,0.970787208,0.710110894,0,0.034089954,0.619009504,0.468425109,0.388976461,0.359183948
RL-W-D3-2002-5-10-T1,SGCRT0002-1,1,RL-W,10,5,2002,10/05/2002,1.160555556,103.7405556,Slope,Fringing,3,"JL, KT",Raffles Lighthouse,0.1175,9,0.781457673,1392.584955,200.4107837,9,9,0.421849022,0.221688265,0.844484808,0.835862123,0.183099316,0.039054724,27.53858403,1.12931256,15.10039069,178.6663939,0.927659574,0.990070922,0.697247706,0,0.060038189,0.568957992,0.419803601,0.416066558,0.45436443
RL-W-D3-2002-5-10-T2,SGCRT0002-2,2,RL-W,10,5,2002,10/05/2002,1.160555556,103.7405556,Slope,Fringing,3,"JL, KT",Raffles Lighthouse,0.037,4,0.701241782,838.3459583,179.9244936,4,4,0.139619983,0.221688265,0.858180711,0.802858895,0.1725924,0.031905961,34.28592308,1.260698198,4.546745062,309.792966,1,1,0.662162162,0,0.038981289,0.68035343,0.763513514,0.180613306,0.259225572
RL-W-D3-2002-5-10-T3,SGCRT0002-3,3,RL-W,10,5,2002,10/05/2002,1.160555556,103.7405556,Slope,Fringing,3,"JL, KT",Raffles Lighthouse,0.221,11,0.846225507,1465.487264,210.2300294,11,11,0.389011229,0.221688265,0.679004799,0.811707945,0.176430057,0.034445424,25.88348397,1.302511625,5.828463844,381.9953011,1,0.9826546,0.38752424,0,0.030542986,0.482709711,0.676644622,0.280836669,0.338448486
RL-W-D3-2002-5-10-T4,SGCRT0002-4,4,RL-W,10,5,2002,10/05/2002,1.160555556,103.7405556,Slope,Fringing,3,"JL, KT",Raffles Lighthouse,0.2725,16,0.841424123,1595.627857,212.6851545,16,16,0.4989323,0.221688265,0.637308373,0.674858428,0.1541223,0.025945778,20.718964,1.368474426,5.586551779,307.8678118,0.994495413,0.996133024,0.37378768,0,0.008597977,0.657867561,0.786614914,0.179391908,0.245993884
RL-W-D3-2002-5-10-T5,SGCRT0002-5,5,RL-W,10,5,2002,10/05/2002,1.160555556,103.7405556,Slope,Fringing,3,"JL, KT",Raffles Lighthouse,0.287,16,0.858599716,1474.961753,190.2984445,16,16,0.320224073,0.221688265,0.646193642,0.88583349,0.141488367,0.020976222,14.8445502,1.322581404,8.343535808,374.4302306,0.986759582,1,0.325704225,0,0,0.531981085,0.431367181,0.397912519,0.250024888
SE-NE-D3-2003-6-13-T1,SGCRT0014-1,1,SE-NE,13,6,2003,13/06/2003,1.218333333,103.7608333,Slope,Fringing,3,"JL, KT",Pulau Semakau,0.124,8,0.836238293,1122.421627,196.1981926,8,8,0.361789897,0.221688265,0.859046394,0.739088886,0.160874814,0.02852749,18.01135461,1.365475154,11.70306103,254.9700221,0.971774194,0.954478708,0.529953917,0,0.028846154,0.520600703,0.574751861,0.317307692,0.333599566
SE-NE-D3-2003-6-13-T2,SGCRT0014-2,2,SE-NE,13,6,2003,13/06/2003,1.218333333,103.7608333,Slope,Fringing,3,"JL, KT",Pulau Semakau,0.0595,7,0.739072099,930.5798422,71.84821186,7,7,0.222394254,0.221688265,0.539574605,0.787332735,0.079831133,0.011932256,18.27934651,1.276849673,18.05628501,147.962535,0.974789916,1,0.899159664,0,0,0.490756303,0.75210084,0.160714286,0.370168067
SE-NE-D3-2003-6-13-T3,SGCRT0014-3,3,SE-NE,13,6,2003,13/06/2003,1.218333333,103.7608333,Slope,Fringing,3,"JL, KT",Pulau Semakau,0.1235,8,0.806274484,1271.844483,219.1516228,8,8,0.431979236,0.221688265,0.695645346,0.771846029,0.191108011,0.0396144,19.80442316,1.227880933,16.72146852,249.9904365,0.947368421,0.913630229,0.490456912,0,0.065400187,0.504349631,0.597944566,0.340898474,0.284194955
SE-NE-D3-2003-6-13-T4,SGCRT0014-4,4,SE-NE,13,6,2003,13/06/2003,1.218333333,103.7608333,Slope,Fringing,3,"JL, KT",Pulau Semakau,0.0905,9,0.806812979,1158.547857,111.06509,9,9,0.113809586,0.221688265,0.733635924,0.924006709,0.138423608,0.020110731,14.95187266,1.256362799,13.98153315,273.5740595,1,1,0.552486188,0,0.00441989,0.414548803,0.527071823,0.389502762,0.340515654
SE-NE-D3-2003-6-13-T5,SGCRT0014-5,5,SE-NE,13,6,2003,13/06/2003,1.218333333,103.7608333,Slope,Fringing,3,"JL, KT",Pulau Semakau,0.211,10,0.865355675,1342.222642,170.9606617,10,10,0.209434028,0.221688265,0.822063234,0.866692708,0.136144968,0.02044447,17.45758163,1.296899977,9.038614323,165.0396919,1,0.967123288,0.611712932,0,0.02600559,0.50352933,0.655903338,0.254113284,0.40673359
SE-SW-D3-2003-7-7-T1,SGCRT0012-1,1,SE-SW,7,7,2003,7/07/2003,1.202777778,103.7544444,Slope,Fringing,3,"JL, KT",Pulau Semakau,0.08,6,0.814140625,861.4636264,148.2246716,6,6,0.148820815,0.221688265,0.840282355,0.735018049,0.10255972,0.015969161,18.76042217,1.269022396,9.485351563,175.1577381,1,1,0.9,0,0.01875,0.71109375,0.4625,0.36953125,0.37875
SE-SW-D3-2003-7-7-T2,SGCRT0012-2,2,SE-SW,7,7,2003,7/07/2003,1.202777778,103.7544444,Slope,Fringing,3,"JL, KT",Pulau Semakau,0.146,10,0.850182961,1272.501333,151.1546363,10,10,0.392654552,0.221688265,0.752242451,0.715868481,0.127404007,0.021446898,21.53326005,1.391125766,9.373320436,252.8508847,0.982876712,0.973995272,0.791585127,0,0.062592202,0.412429751,0.659940288,0.216011372,0.454008606
SE-SW-D3-2003-7-7-T3,SGCRT0012-3,3,SE-SW,7,7,2003,7/07/2003,1.202777778,103.7544444,Slope,Fringing,3,"JL, KT",Pulau Semakau,0.055,7,0.819834711,1009.39621,188.6255247,7,7,0.091612365,0.221688265,0.764371953,0.909728045,0.124531369,0.016724771,15.99917683,1.247795455,8.035416667,232.0376623,1,1,0.618181818,0,0,0.574090909,0.581818182,0.354545455,0.137272727
SE-SW-D3-2003-7-7-T4,SGCRT0012-4,4,SE-SW,7,7,2003,7/07/2003,1.202777778,103.7544444,Slope,Fringing,3,"JL, KT",Pulau Semakau,0.19,8,0.745484765,1125.429247,197.9020265,8,8,0.341744609,0.221688265,0.786868879,0.804854627,0.166698964,0.032566898,22.81792953,1.375481071,18.6347982,358.1683271,0.921052632,0.980701754,0.416165414,0,0.029149798,0.437160931,0.649392713,0.278706984,0.197049595
SE-SW-D3-2003-7-7-T5,SGCRT0012-5,5,SE-SW,7,7,2003,7/07/2003,1.202777778,103.7544444,Slope,Fringing,3,"JL, KT",Pulau Semakau,0.0945,6,0.784524509,509.1832555,36.79141918,6,6,0.044033299,0.221688265,0.899400324,0.863754456,0.124142985,0.017577237,7.104148511,1.179179894,10.25686177,287.7743764,1,1,0.661375661,0,0,0.443650794,0.19047619,0.691468254,0.259391534
HA-W-D3-2005-10-2-T1,SGCRT0027-1,1,HA-W,2,10,2005,2/10/2005,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.2045,11,0.786401325,1290.849487,191.5532125,11,11,0.126140299,0.221688265,0.633754167,0.846171181,0.117263203,0.015548854,18.47909542,1.141586186,8.742337001,172.2746536,0.99804401,1,0.400977995,0,0.059739201,0.375448248,0.1599022,0.533537082,0.435411573
HA-W-D3-2005-10-2-T2,SGCRT0027-2,2,HA-W,2,10,2005,2/10/2005,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.196,17,0.9064192,1610.650388,172.130845,17,17,0.20113653,0.221688265,0.742805707,0.816664807,0.127182631,0.018025789,17.00179105,1.368519345,6.556538777,256.1560982,0.993877551,1,0.714285714,0,0.042219388,0.531186224,0.537712585,0.271758078,0.60269983
HA-W-D3-2005-10-2-T3,SGCRT0027-3,3,HA-W,2,10,2005,2/10/2005,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.195,10,0.759894806,1243.76184,196.2275144,10,10,0.214358168,0.221688265,0.471335674,0.866711601,0.141483682,0.022768611,18.62920144,1.131049632,8.756949181,191.8594017,1,0.945299145,0.418315018,0,0.08039119,0.468191979,0.419723866,0.281354372,0.577705457
HA-W-D3-2005-10-2-T4,SGCRT0027-4,4,HA-W,2,10,2005,2/10/2005,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.219,13,0.874710702,1381.004447,216.9001033,13,13,0.345822016,0.221688265,0.654942312,0.760310746,0.156037036,0.026399737,18.97576965,1.304351783,6.057998445,282.3524,0.993150685,0.945205479,0.391063275,0,0.08732584,0.450728837,0.464734809,0.302650451,0.599956094
HA-W-D3-2005-10-2-T5,SGCRT0027-5,5,HA-W,2,10,2005,2/10/2005,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.2595,14,0.880706561,1391.072638,185.5449369,14,14,0.428417169,0.221688265,0.848656679,0.765295316,0.132482693,0.022698406,25.67268847,1.350943882,5.921899329,236.8435601,0.992292871,0.988439306,0.806496009,0,0.108191295,0.563070006,0.534370831,0.196521911,0.596067388
HA-W-D3-2006-4-13-T1,SGCRT0033-1,1,HA-W,13,4,2006,13/04/2006,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.3685,15,0.88470071,1512.13725,135.5763888,15,15,0.449286742,0.221688265,0.651341847,0.759286849,0.135822436,0.0221406,20.61135905,1.385393115,9.504361084,247.8287459,1,0.980363279,0.73638302,0,0.047260202,0.525255714,0.570702432,0.277443638,0.41470358
HA-W-D3-2006-4-13-T2,SGCRT0033-2,2,HA-W,13,4,2006,13/04/2006,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.3935,10,0.816695702,1229.838478,192.5235355,10,10,0.227402778,0.221688265,0.476863422,0.757434046,0.131524463,0.018683938,19.8692983,1.358937879,4.653628539,248.4332204,1,0.98678526,0.605191505,0,0.071439742,0.391608021,0.469416479,0.244874646,0.7137287
HA-W-D3-2006-4-13-T3,SGCRT0033-3,3,HA-W,13,4,2006,13/04/2006,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.2075,12,0.855160401,1438.92806,208.7835888,12,12,0.329425157,0.221688265,0.686485049,0.836633121,0.171955262,0.034142698,18.22570884,1.489817556,20.7300641,303.6702811,0.918072289,0.967871486,0.442685026,0,0.040154464,0.346197096,0.670139018,0.248446092,0.683100093
HA-W-D3-2006-9-2-T1,SGCRT0040-1,1,HA-W,2,9,2006,2/09/2006,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.6105,19,0.882110165,1734.460669,177.3793439,19,19,0.483822269,0.221688265,0.541080278,0.727108156,0.148793303,0.023581952,19.63208253,1.300281642,7.282512912,236.7817837,0.995904996,0.980158311,0.488475488,0,0.06033768,0.335801676,0.412886453,0.393695269,0.46522449
HA-W-D3-2006-9-2-T3,SGCRT0040-3,3,HA-W,2,9,2006,2/09/2006,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.4835,10,0.745103407,1315.948859,189.4980537,10,10,0.187573875,0.221688265,0.615126788,0.820714544,0.122446776,0.016641484,17.72603629,1.301060607,4.036550855,313.4000591,1,0.994829369,0.226621362,0,0.035723756,0.375682788,0.488399226,0.252794129,0.790820142
HA-W-D3-2006-9-2-T4,SGCRT0040-4,4,HA-W,2,9,2006,2/09/2006,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.142,10,0.76309264,1394.510534,166.0242592,10,10,0.331354218,0.221688265,0.742387584,0.815745745,0.123805382,0.019321454,13.78715491,1.277319953,12.38867232,213.430856,0.982394366,0.991784038,0.661971831,0,0.011263091,0.647250813,0.313921993,0.463242597,0.386199892
HA-W-D3-2006-9-2-T5,SGCRT0040-5,5,HA-W,2,9,2006,2/09/2006,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.195,17,0.883984221,1509.767225,176.6323593,17,17,0.345822016,0.221688265,0.635458625,0.800108864,0.147295745,0.02582944,20.40421569,1.406627711,15.08922754,268.5105006,0.961538462,0.965811966,0.671274962,0,0.098027613,0.488389218,0.485404339,0.289040927,0.493939842
HA-W-D3-2007-11-3-T1,SGCRT0049-1,1,HA-W,3,11,2007,3/11/2007,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.195,9,0.843011177,1147.862743,183.5419473,9,9,0.217880336,0.221688265,0.876755273,0.798187675,0.143290182,0.0229637,18.19121825,1.332340195,6.717445311,258.0773504,1,0.974358974,0.593040293,0,0.03334977,0.361505588,0.592899408,0.246334648,0.614135437
HA-W-D3-2007-11-3-T2,SGCRT0049-2,2,HA-W,3,11,2007,3/11/2007,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.011,1,0,351.6095832,0,1,1,0,0.221688265,0,0,0,0,5.675219638,1.99,163.7666667,23.29166667,0,1,0,0,0,0.066666667,0,1,0
HA-W-D3-2007-11-3-T3,SGCRT0049-3,3,HA-W,3,11,2007,3/11/2007,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.179,8,0.7961362,1281.943181,211.9728545,8,8,0.350856179,0.221688265,0.788264846,0.796391805,0.142957834,0.022272654,20.38137969,1.446507274,6.422603235,317.5470205,1,0.990223464,0.425778132,0,0.028935683,0.299484315,0.734422003,0.159074631,0.786176766
HA-W-D3-2007-11-3-T4,SGCRT0049-4,4,HA-W,3,11,2007,3/11/2007,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.01,2,0.32,703.2191663,112.5150666,2,2,0,0.221688265,0,0,0.167919446,0.044057719,18.42758703,1.871332933,131.2015333,70.35555556,0.2,0.992,0.2,0,0.184,0.061333333,0.048,0.8,0.02
HA-W-D3-2007-11-3-T5,SGCRT0049-5,5,HA-W,3,11,2007,3/11/2007,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.004,1,0,351.6095832,0,1,1,0,0.221688265,0,0,0,0,5.675219638,1.99,163.7666667,23.29166667,0,1,0,0,0,0.066666667,0,1,0
HA-W-D3-2008-6-14-T1,SGCRT0055-1,1,HA-W,14,6,2008,14/06/2008,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.352,12,0.832103887,1434.719054,131.3073098,12,12,0.255161966,0.221688265,0.731474115,0.854535429,0.130864303,0.02099912,18.80998938,1.433675433,6.141324801,249.0795793,1,0.968069666,0.744926948,0,0.046066434,0.361607663,0.570891608,0.303676792,0.61773656
HA-W-D3-2008-6-14-T2,SGCRT0055-2,2,HA-W,14,6,2008,14/06/2008,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.274,15,0.856898343,1459.776436,180.1527098,15,15,0.235189132,0.221688265,0.69298936,0.797582902,0.138479335,0.021806304,20.35659437,1.378123749,4.421178754,264.9521203,1,0.968978102,0.675703858,0,0.073362343,0.352028355,0.510630732,0.285962357,0.681168117
HA-W-D3-2008-6-14-T3,SGCRT0055-3,3,HA-W,14,6,2008,14/06/2008,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.2415,14,0.866221725,1512.02152,197.6887026,14,14,0.275976361,0.221688265,0.620556928,0.853024383,0.143062749,0.022252047,20.037244,1.408194444,8.072414681,311.8988351,1,1,0.575569358,0,0.007955088,0.447062961,0.744720497,0.191061475,0.651733291
HA-W-D3-2008-6-14-T4,SGCRT0055-4,4,HA-W,14,6,2008,14/06/2008,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.2005,12,0.825318251,1241.838177,194.4597435,12,12,0.209638471,0.221688265,0.750135613,0.850705252,0.122094608,0.017186625,17.95814096,1.151905639,8.470707795,145.3092071,1,0.977389859,0.632703954,0,0.069368246,0.432668329,0.402743142,0.335931006,0.507855362
HA-W-D3-2008-6-14-T5,SGCRT0055-5,5,HA-W,14,6,2008,14/06/2008,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.212,13,0.867668654,1481.96266,218.8129089,13,13,0.421836509,0.221688265,0.756924847,0.781041382,0.171393389,0.035807226,18.97596404,1.286272995,20.47975722,247.9833955,0.905660377,0.944968553,0.330188679,0,0.073657475,0.441320452,0.403392598,0.373798077,0.446704161
HA-W-D3-2009-3-14-T1,SGCRT0069-1,1,HA-W,14,3,2009,14/03/2009,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.579,16,0.871783284,1572.038154,148.018961,16,16,0.360228452,0.221688265,0.599964787,0.838858332,0.148358632,0.023896987,18.39203247,1.307132456,8.237944463,195.0488883,1,0.972776195,0.586602517,0,0.027003897,0.387270825,0.539776804,0.376691134,0.459129357
HA-W-D3-2009-3-14-T2,SGCRT0069-2,2,HA-W,14,3,2009,14/03/2009,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.3245,10,0.813212694,1305.983295,176.4282991,10,10,0.244062695,0.221688265,0.607019668,0.797798906,0.129384169,0.021327344,22.3321621,1.467459447,5.500589876,288.489043,1,0.973230611,0.708782743,0,0.079241437,0.313751333,0.72714472,0.173165817,0.753490577
HA-W-D3-2009-3-14-T3,SGCRT0069-3,3,HA-W,14,3,2009,14/03/2009,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.311,14,0.826878341,1520.777674,218.0229189,14,14,0.211015232,0.221688265,0.673918405,0.788527562,0.133510021,0.019102351,17.29727877,1.259435475,14.7007967,238.0355038,1,1,0.416398714,0,0.0306806,0.355439443,0.419078242,0.349577974,0.657422294
HA-W-D3-2009-3-14-T4,SGCRT0069-4,4,HA-W,14,3,2009,14/03/2009,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.1125,8,0.757609877,1160.426747,157.3232332,8,8,0.28174956,0.221688265,0.573489418,0.806150238,0.153102309,0.02854951,18.86687041,1.379365476,22.60290692,217.1286772,1,0.928888889,0.714920635,0,0.057675214,0.339612536,0.719863248,0.199316239,0.664091168
HA-W-D3-2009-3-14-T5,SGCRT0069-5,5,HA-W,14,3,2009,14/03/2009,1.22725556,103.7468917,Crest,Fringing,3,REST,Pulau Hantu,0.2455,13,0.849432348,1391.970257,151.3603505,13,13,0.336303569,0.221688265,0.610356967,0.752667404,0.152132199,0.031086626,22.49356676,1.429844053,22.31933479,234.7412593,0.908350305,0.975560081,0.69682863,0,0.09220847,0.428278239,0.575309416,0.216838999,0.473707504
